Time, Value
13:21:26, -20.8
13:21:26, -16.8
13:21:26, -12.7
13:21:26, -3.27
13:21:26, 11.7
13:21:26, 22.6
13:21:26, 19.9
13:21:26, 8.24
13:21:26, 4.82
13:21:26, 19.8
13:21:26, 44.2
13:21:26, 59.6
13:21:26, 57.4
13:21:26, 43.4
13:21:26, 28.8
13:21:26, 22.5
13:21:26, 30.8
13:21:26, 56.7
13:21:26, 96.1
13:21:26, 139
13:21:26, 174
13:21:26, 199
13:21:26, 212
13:21:26, 219
13:21:26, 228
13:21:26, 244
13:21:26, 260
13:21:26, 269
13:21:26, 275
13:21:26, 294
13:21:26, 326
13:21:26, 350
13:21:26, 347
13:21:26, 331
13:21:26, 326
13:21:26, 337
13:21:26, 342
13:21:26, 331
13:21:26, 316
13:21:26, 303
13:21:26, 292
13:21:26, 285
13:21:26, 282
13:21:26, 277
13:21:26, 268
13:21:26, 264
13:21:26, 267
13:21:26, 264
13:21:26, 242
13:21:26, 207
13:21:26, 174
13:21:26, 147
13:21:26, 123
13:21:26, 97.6
13:21:26, 77
13:21:26, 63.2
13:21:26, 51.6
13:21:26, 35.8
13:21:26, 16
13:21:26, -4.34
13:21:26, -26.3
13:21:26, -50
13:21:26, -69.6
13:21:26, -83.2
13:21:26, -80.1
13:21:26, -98.1
13:21:26, -111
13:21:26, -117
13:21:26, -124
13:21:26, -142
13:21:26, -166
13:21:26, -190
13:21:26, -209
13:21:26, -223
13:21:26, -229
13:21:26, -226
13:21:26, -224
13:21:26, -239
13:21:26, -272
13:21:26, -302
13:21:26, -308
13:21:26, -294
13:21:26, -284
13:21:26, -289
13:21:26, -301
13:21:26, -305
13:21:26, -301
13:21:26, -297
13:21:26, -295
13:21:26, -289
13:21:26, -280
13:21:26, -268
13:21:26, -253
13:21:26, -240
13:21:26, -237
13:21:26, -246
13:21:26, -257
13:21:26, -257
13:21:26, -245
13:21:26, -235
13:21:26, -236
13:21:26, -248
13:21:26, -258
13:21:26, -251
13:21:26, -228
13:21:26, -205
13:21:26, -194
13:21:26, -191
13:21:26, -183
13:21:26, -170
13:21:26, -165
13:21:26, -181
13:21:26, -206
13:21:26, -208
13:21:26, -185
13:21:26, -166
13:21:26, -169
13:21:26, -171
13:21:26, -151
13:21:26, -123
13:21:26, -111
13:21:26, -111
13:21:26, -108
13:21:26, -101
13:21:26, -93
13:21:26, -84.1
13:21:26, -80.7
13:21:26, -88.2
13:21:26, -106
13:21:26, -106
13:21:26, -87.9
13:21:26, -64
13:21:26, -52.9
13:21:26, -57.9
13:21:26, -61.6
13:21:26, -50.4
13:21:26, -31.7
13:21:26, -19.8
13:21:26, -17.4
13:21:26, -15.6
13:21:26, -4.33
13:21:26, 16.4
13:21:26, 29
13:21:26, 13.8
13:21:26, -19.4
13:21:26, -34.1
13:21:26, -11.8
13:21:26, 22.5
13:21:26, 33.2
13:21:26, 18.4
13:21:26, 3.18
13:21:26, 2.75
13:21:26, 9.6
13:21:26, 13.1
13:21:26, 14.5
13:21:26, 19.1
13:21:26, 24.5
13:21:26, 27.1
13:21:26, 33.4
13:21:26, 52.1
13:21:26, 80.3
13:21:26, 105
13:21:26, 112
13:21:26, 94.2
13:21:26, 63.9
13:21:26, 56.6
13:21:26, 83.9
13:21:26, 111
13:21:26, 105
13:21:26, 81.5
13:21:26, 71.5
13:21:26, 79.8
13:21:26, 91.8
13:21:26, 96.2
13:21:26, 92.9
13:21:26, 89.2
13:21:26, 90.9
13:21:26, 96.3
13:21:26, 96.8
13:21:26, 86.4
13:21:26, 66.1
13:21:26, 43.8
13:21:26, 30.5
13:21:26, 32.1
13:21:26, 39.1
13:21:26, 36.2
13:21:26, 24.7
13:21:26, 19.8
13:21:26, 27.7
13:21:26, 39.3
13:21:26, 46.2
13:21:26, 50.8
13:21:26, 57.7
13:21:26, 66.6
13:21:26, 70.3
13:21:26, 67
13:21:26, 61.3
13:21:26, 59.6
13:21:26, 65.3
13:21:26, 71.3
13:21:26, 63.2
13:21:26, 41.3
13:21:26, 28.4
13:21:26, 40.5
13:21:26, 59.6
13:21:26, 56.8
13:21:26, 29.2
13:21:26, -0.461
13:21:26, -11.4
13:21:26, -1.51
13:21:26, 16.6
13:21:26, 32
13:21:26, 44.6
13:21:26, 59.1
13:21:26, 73.5
13:21:26, 80.7
13:21:26, 78.8
13:21:26, 71.9
13:21:26, 62.1
13:21:26, 51.8
13:21:26, 47.2
13:21:26, 50.9
13:21:26, 56.1
13:21:26, 56.3
13:21:26, 53
13:21:26, 51.5
13:21:26, 53.1
13:21:26, 56.1
13:21:26, 59.9
13:21:26, 61.8
13:21:26, 51.8
13:21:26, 25.3
13:21:26, 0.194
13:21:26, 3.43
13:21:26, 33.5
13:21:26, 53.8
13:21:26, 32.7
13:21:26, -18
13:21:26, -54
13:21:26, -46.2
13:21:26, -10.8
13:21:26, 12.5
13:21:26, 6.14
13:21:26, -9.83
13:21:26, -10.1
13:21:26, 3.67
13:21:26, 15.8
13:21:26, 27.6
13:21:26, 51.7
13:21:26, 81.3
13:21:26, 86
13:21:26, 49.9
13:21:26, 0.888
13:21:26, -19.3
13:21:26, -7.22
13:21:26, 7.02
13:21:26, 6.03
13:21:26, -0.668
13:21:26, -4.54
13:21:26, -6.31
13:21:26, -5.68
13:21:26, -0.543
13:21:26, 5.69
13:21:26, 5.94
13:21:26, -0.338
13:21:26, -2.25
13:21:26, 12.5
13:21:26, 39.5
13:21:26, 54.5
13:21:26, 38.4
13:21:26, 3.39
13:21:26, -17.6
13:21:26, -8.85
13:21:26, 11.8
13:21:26, 19.5
13:21:26, 11.4
13:21:26, 0.573
13:21:26, -6.78
13:21:26, -11
13:21:26, -3.16
13:21:26, 23.4
13:21:26, 49.6
13:21:26, 46.5
13:21:26, 17.9
13:21:26, 1.41
13:21:26, 18.8
13:21:26, 48.7
13:21:26, 57.1
13:21:26, 35.1
13:21:26, -0.828
13:21:26, -23.5
13:21:26, -13.9
13:21:26, 16.3
13:21:26, 28.5
13:21:26, 4.66
13:21:26, -26
13:21:26, -28.5
13:21:26, -9.24
13:21:26, 2.85
13:21:26, 1.15
13:21:26, -0.779
13:21:26, 0.105
13:21:26, -5.01
13:21:26, -13.1
13:21:26, -10.3
13:21:26, 1.24
13:21:26, 3.05
13:21:26, -9.82
13:21:26, -21.1
13:21:26, -18.9
13:21:26, -10.1
13:21:26, -4.16
13:21:26, 1.31
13:21:26, 13.4
13:21:26, 31.3
13:21:26, 45.2
13:21:26, 45.2
13:21:26, 31
13:21:26, 15.2
13:21:26, 11.9
13:21:26, 19.4
13:21:26, 34.4
13:21:26, 46.9
13:21:26, 51.3
13:21:26, 40.8
13:21:26, 18.4
13:21:26, -0.0619
13:21:26, -2.31
13:21:26, 5.58
13:21:26, 7.95
13:21:26, -1.25
13:21:26, -13.1
13:21:26, -16.7
13:21:26, -12.3
13:21:26, -8.15
13:21:26, -8.88
13:21:26, -10.8
13:21:26, -7.48
13:21:26, 5.42
13:21:26, 27.2
13:21:26, 45.9
13:21:26, 42.3
13:21:26, 11.2
13:21:26, -27.9
13:21:26, -50.2
13:21:26, -49.8
13:21:26, -40.6
